,annee,region,prenom,nombre,pourcentage
360,1915,Midi-Pyrénées,MARIE,1223.0,0.17429100755308535
361,1915,Nord-Pas-de-Calais,MARIE,1217.0,0.1037953091684435
362,1915,Outre-mer,MARIE,1854.0,0.24501123298533103
363,1915,Pays-de-la-Loire,MARIE,1744.0,0.1718734601360008
364,1915,Picardie,MARIE,397.0,0.07593726090283091
365,1915,Poitou-Charentes,MARIE,754.0,0.13151927437641722
366,1915,Provence-Alpes-Cote-d'Azur,MARIE,1151.0,0.15116889939584974
367,1915,Rhône-Alpes,MARIE,2295.0,0.1799858834601208
368,1916,Alsace,MARIE,1130.0,0.2570518653321201
369,1916,Aquitaine,MARIE,1343.0,0.2047880451357121
370,1916,Auvergne,MARIE,818.0,0.22874720357941836
371,1916,Basse-Normandie,MARIE,406.0,0.09701314217443249
372,1916,Bourgogne,MARIE,542.0,0.12223725755525484
373,1916,Bretagne,MARIE,2484.0,0.24111822947000583
374,1916,Centre,MARIE,396.0,0.06960801546844789
375,1916,Champagne-Ardenne,MARIE,263.0,0.08152510849349039
376,1916,Corse,MARIE,441.0,0.3273942093541203
377,1916,Franche-Comté,MARIE,395.0,0.12729616500161134
378,1916,Haute-Normandie,MARIE,292.0,0.0554290053151101
379,1916,Ile-de-France,SUZANNE,784.0,0.04357976653696498
380,1916,Languedoc-Roussillion,MARIE,615.0,0.15834191555097837
381,1916,Limousin,MARIE,669.0,0.23358938547486033
382,1916,Lorraine,MARIE,1453.0,0.20861450107681265
383,1916,Midi-Pyrénées,MARIE,749.0,0.16418237615081105
384,1916,Nord-Pas-de-Calais,MARIE,802.0,0.09952841896252172
385,1916,Outre-mer,MARIE,1752.0,0.2561029089314428
386,1916,Pays-de-la-Loire,MARIE,1137.0,0.15300767056923698
387,1916,Picardie,MARIE,334.0,0.0745702165661978
388,1916,Poitou-Charentes,MARIE,481.0,0.1135505193578848
389,1916,Provence-Alpes-Cote-d'Azur,MARIE,845.0,0.14424718333902356
390,1916,Rhône-Alpes,MARIE,1676.0,0.16268685692098622
391,1917,Alsace,MARIE,989.0,0.2554895375871868
392,1917,Aquitaine,MARIE,1438.0,0.19506239826370048
393,1917,Auvergne,MARIE,858.0,0.21391174270755423
394,1917,Basse-Normandie,MARIE,436.0,0.09429065743944637
395,1917,Bourgogne,MARIE,583.0,0.11944273714402787
396,1917,Bretagne,MARIE,2639.0,0.23316840431171584
397,1917,Centre,MADELEINE,406.0,0.06463938863238337
398,1917,Champagne-Ardenne,MARIE,223.0,0.06863650353955063
399,1917,Corse,MARIE,434.0,0.3210059171597633
400,1917,Franche-Comté,MARIE,373.0,0.11544413494274218
401,1917,Haute-Normandie,MARIE,317.0,0.053045515394912986
402,1917,Ile-de-France,MADELEINE,936.0,0.043699519118539615
403,1917,Languedoc-Roussillion,MARIE,700.0,0.1526051885764116
404,1917,Limousin,MARIE,644.0,0.2226062910473557
405,1917,Lorraine,MARIE,1284.0,0.20109631949882537
406,1917,Midi-Pyrénées,MARIE,759.0,0.14798206278026907
407,1917,Nord-Pas-de-Calais,MARIE,870.0,0.10621413746795264
408,1917,Outre-mer,MARIE,1686.0,0.235936188077246
409,1917,Pays-de-la-Loire,MARIE,1233.0,0.15049432442328817
410,1917,Picardie,MARIE,295.0,0.06755209525990383
411,1917,Poitou-Charentes,MARIE,503.0,0.1055613850996852
412,1917,Provence-Alpes-Cote-d'Azur,MARIE,923.0,0.14954633830200909
413,1917,Rhône-Alpes,MARIE,1887.0,0.1616135662898253
414,1918,Alsace,MARIE,976.0,0.24578191891211282
415,1918,Aquitaine,MARIE,1595.0,0.18094157685762904
416,1918,Auvergne,MARIE,981.0,0.20127205580631924
417,1918,Basse-Normandie,MARIE,524.0,0.08882861501949484
418,1918,Bourgogne,MARIE,715.0,0.11771485018109977
419,1918,Bretagne,MARIE,3106.0,0.21844011533863142
420,1918,Centre,MADELEINE,499.0,0.06298119399217468
421,1918,Champagne-Ardenne,MARIE,282.0,0.08036477628954118
422,1918,Corse,MARIE,457.0,0.341044776119403
423,1918,Franche-Comté,MARIE,511.0,0.12283653846153846
424,1918,Haute-Normandie,MARIE,384.0,0.05423728813559322
425,1918,Ile-de-France,SUZANNE,996.0,0.046563814866760166
426,1918,Languedoc-Roussillion,MARIE,797.0,0.14247407937075438
427,1918,Limousin,MARIE,760.0,0.2050728548300054
428,1918,Lorraine,MARIE,1358.0,0.2055084745762712
429,1918,Midi-Pyrénées,MARIE,955.0,0.14624808575803983
430,1918,Nord-Pas-de-Calais,MARIE,807.0,0.10235920852359208
431,1918,Outre-mer,MARIE,1748.0,0.24447552447552448
