;annee;region;prenom;nombre;pourcentage
1056;1945;Provence-Alpes-Cote-d'Azur;JEAN;2097;14,29%
1057;1945;Rhône-Alpes;JEAN;3187;12,09%
1058;1946;Alsace;JEAN;1537;14,97%
1059;1946;Aquitaine;JEAN;2082;10,29%
1060;1946;Auvergne;JEAN;2097;18,05%
1061;1946;Basse-Normandie;MICHEL;1295;9,72%
1062;1946;Bourgogne;MICHEL;1199;8,94%
1063;1946;Bretagne;JEAN;4378;17,00%
1064;1946;Centre;JEAN;2649;14,82%
1065;1946;Champagne-Ardenne;JEAN;1187;9,24%
1066;1946;Corse;JEAN;218;13,23%
1067;1946;Franche-Comté;MICHEL;764;8,33%
1068;1946;Haute-Normandie;MICHEL;1176;7,95%
1069;1946;Ile-de-France;JEAN;9052;14,31%
1070;1946;Languedoc-Roussillion;JEAN;1583;11,38%
1071;1946;Limousin;JEAN;1382;21,26%
1072;1946;Lorraine;JEAN;2666;13,23%
1073;1946;Midi-Pyrénées;JEAN;2974;16,94%
1074;1946;Nord-Pas-de-Calais;JEAN;5116;12,76%
1075;1946;Outre-mer;JEAN;727;6,27%
1076;1946;Pays-de-la-Loire;JEAN;3367;13,07%
1077;1946;Picardie;JEAN;1953;12,38%
1078;1946;Poitou-Charentes;JEAN;1910;13,42%
1079;1946;Provence-Alpes-Cote-d'Azur;JEAN;2268;11,44%
1080;1946;Rhône-Alpes;JEAN;3811;10,98%
1081;1947;Alsace;JEAN;1636;15,47%
1082;1947;Aquitaine;JEAN;2318;10,87%
1083;1947;Auvergne;JEAN;2210;18,78%
1084;1947;Basse-Normandie;MICHEL;1385;9,69%
1085;1947;Bourgogne;MICHEL;1162;8,53%
1086;1947;Bretagne;JEAN;4253;15,84%
1087;1947;Centre;JEAN;2900;16,21%
1088;1947;Champagne-Ardenne;JEAN;1159;8,96%
1089;1947;Corse;JEAN;275;17,24%
1090;1947;Franche-Comté;MICHEL;741;7,95%
1091;1947;Haute-Normandie;MICHEL;1185;8,11%
1092;1947;Ile-de-France;JEAN;7664;11,48%
1093;1947;Languedoc-Roussillion;JEAN;1905;13,94%
1094;1947;Limousin;JEAN;1279;19,65%
1095;1947;Lorraine;JEAN;3712;17,54%
1096;1947;Midi-Pyrénées;JEAN;2821;15,66%
1097;1947;Nord-Pas-de-Calais;JEAN;4241;10,48%
1098;1947;Outre-mer;JEAN;904;7,24%
1099;1947;Pays-de-la-Loire;JEAN;3344;12,21%
1100;1947;Picardie;JEAN;1482;9,37%
1101;1947;Poitou-Charentes;MICHEL;1291;8,80%
1102;1947;Provence-Alpes-Cote-d'Azur;JEAN;2152;10,85%
1103;1947;Rhône-Alpes;JEAN;4263;11,76%
1104;1948;Alsace;JEAN;1536;13,55%
1105;1948;Aquitaine;JEAN;1982;9,26%
1106;1948;Auvergne;JEAN;2109;18,15%
1107;1948;Basse-Normandie;MICHEL;1337;9,37%
1108;1948;Bourgogne;MICHEL;1198;8,67%
1109;1948;Bretagne;JEAN;3838;14,29%
1110;1948;Centre;JEAN;2606;14,44%
1111;1948;Champagne-Ardenne;MICHEL;1010;7,84%
1112;1948;Corse;JEAN;257;15,86%
1113;1948;Franche-Comté;MICHEL;765;8,07%
1114;1948;Haute-Normandie;MICHEL;1113;7,52%
1115;1948;Ile-de-France;JEAN;6540;9,87%
1116;1948;Languedoc-Roussillion;JEAN;1683;12,90%
1117;1948;Limousin;JEAN;1099;17,22%
1118;1948;Lorraine;JEAN;3100;14,60%
1119;1948;Midi-Pyrénées;JEAN;2573;14,15%
1120;1948;Nord-Pas-de-Calais;JEAN;4270;10,55%
1121;1948;Outre-mer;JEAN;892;7,07%
1122;1948;Pays-de-la-Loire;JEAN;3032;11,02%
1123;1948;Picardie;JEAN;1400;8,61%
1124;1948;Poitou-Charentes;MICHEL;1224;8,54%
1125;1948;Provence-Alpes-Cote-d'Azur;JEAN;2308;11,85%
1126;1948;Rhône-Alpes;JEAN;3717;10,50%
1127;1949;Alsace;JEAN;1732;14,68%
1128;1949;Aquitaine;JEAN;1790;8,64%
1129;1949;Auvergne;JEAN;2188;19,08%
1130;1949;Basse-Normandie;MICHEL;1347;9,53%
1131;1949;Bourgogne;JEAN;1133;8,19%
1132;1949;Bretagne;JEAN;3181;12,28%
1133;1949;Centre;JEAN;2117;12,02%
1134;1949;Champagne-Ardenne;JEAN;1142;8,68%
1135;1949;Corse;JEAN;256;17,10%
1136;1949;Franche-Comté;JEAN;896;9,76%
1137;1949;Haute-Normandie;MICHEL;1088;7,16%
1138;1949;Ile-de-France;ALAIN;4975;7,52%
1139;1949;Languedoc-Roussillion;JEAN;1458;11,11%
1140;1949;Limousin;JEAN;1099;17,39%
1141;1949;Lorraine;JEAN;3225;14,62%
1142;1949;Midi-Pyrénées;JEAN;2838;16,05%
1143;1949;Nord-Pas-de-Calais;MICHEL;2738;6,59%
1144;1949;Outre-mer;JEAN;977;7,14%
1145;1949;Pays-de-la-Loire;JEAN;3141;11,65%
1146;1949;Picardie;JEAN;1239;7,53%
1147;1949;Poitou-Charentes;JEAN;1076;7,58%
1148;1949;Provence-Alpes-Cote-d'Azur;JEAN;2309;12,03%
1149;1949;Rhône-Alpes;JEAN;3987;11,40%
1150;1950;Alsace;JEAN;1833;15,23%
1151;1950;Aquitaine;JEAN;1849;8,99%
1152;1950;Auvergne;JEAN;1951;17,19%
1153;1950;Basse-Normandie;MICHEL;1218;8,70%
1154;1950;Bourgogne;MICHEL;993;7,29%
1155;1950;Bretagne;JEAN;3323;13,41%
1156;1950;Centre;JEAN;2110;11,83%
1157;1950;Champagne-Ardenne;JEAN;1255;9,79%
1158;1950;Corse;JEAN;244;15,85%
1159;1950;Franche-Comté;MICHEL;667;7,33%
1160;1950;Haute-Normandie;ALAIN;1009;6,82%
1161;1950;Ile-de-France;ALAIN;4680;7,28%
1162;1950;Languedoc-Roussillion;JEAN;1270;10,07%
1163;1950;Limousin;JEAN;1130;18,22%
1164;1950;Lorraine;JEAN;2861;13,05%
1165;1950;Midi-Pyrénées;JEAN;2277;13,11%
1166;1950;Nord-Pas-de-Calais;MICHEL;2514;6,13%
1167;1950;Outre-mer;JEAN;1235;8,67%
1168;1950;Pays-de-la-Loire;JEAN;2935;11,09%
1169;1950;Picardie;ALAIN;923;5,71%
1170;1950;Poitou-Charentes;MICHEL;1046;7,31%
1171;1950;Provence-Alpes-Cote-d'Azur;JEAN;2357;12,11%
1172;1950;Rhône-Alpes;JEAN;3274;9,44%
1173;1951;Alsace;JEAN;1870;15,88%
1174;1951;Aquitaine;JEAN;1464;7,53%
1175;1951;Auvergne;JEAN;1831;17,02%
1176;1951;Basse-Normandie;MICHEL;1018;7,58%
1177;1951;Bourgogne;MICHEL;936;7,16%
1178;1951;Bretagne;JEAN;2871;12,30%
1179;1951;Centre;JEAN;1900;11,34%
1180;1951;Champagne-Ardenne;JEAN;1587;12,61%
1181;1951;Corse;JEAN;269;17,52%
1182;1951;Franche-Comté;MICHEL;581;6,67%
1183;1951;Haute-Normandie;ALAIN;902;6,15%
1184;1951;Ile-de-France;ALAIN;4232;6,81%
1185;1951;Languedoc-Roussillion;JEAN;1024;8,67%
1186;1951;Limousin;JEAN;813;14,13%
1187;1951;Lorraine;JEAN;3005;14,33%
1188;1951;Midi-Pyrénées;JEAN;2009;11,87%
1189;1951;Nord-Pas-de-Calais;MICHEL;2197;5,52%
1190;1951;Outre-mer;JEAN;1213;8,32%
1191;1951;Pays-de-la-Loire;JEAN;2767;11,00%
1192;1951;Picardie;JEAN;1093;7,01%
1193;1951;Poitou-Charentes;MICHEL;972;7,02%
1194;1951;Provence-Alpes-Cote-d'Azur;JEAN;1867;10,15%
1195;1951;Rhône-Alpes;JEAN;3570;10,98%
1196;1952;Alsace;JEAN;1775;14,69%
1197;1952;Aquitaine;JEAN;1645;8,68%
1198;1952;Auvergne;JEAN;1652;15,66%
1199;1952;Basse-Normandie;MICHEL;1009;7,41%
1200;1952;Bourgogne;MICHEL;881;6,95%
1201;1952;Bretagne;JEAN;3035;13,18%
1202;1952;Centre;JEAN;1567;9,46%
1203;1952;Champagne-Ardenne;JEAN;1159;9,49%
1204;1952;Corse;JEAN;296;19,84%
1205;1952;Franche-Comté;MICHEL;554;6,42%
1206;1952;Haute-Normandie;ALAIN;827;5,70%
1207;1952;Ile-de-France;PATRICK;3948;6,40%
1208;1952;Languedoc-Roussillion;JEAN;1055;8,95%
1209;1952;Limousin;JEAN;791;13,82%
1210;1952;Lorraine;JEAN;1659;7,73%
1211;1952;Midi-Pyrénées;JEAN;1810;10,86%
1212;1952;Nord-Pas-de-Calais;JEAN;3170;8,01%
1213;1952;Outre-mer;JEAN;1584;10,29%
1214;1952;Pays-de-la-Loire;JEAN;3443;13,46%
1215;1952;Picardie;MICHEL;781;5,10%
1216;1952;Poitou-Charentes;MICHEL;879;6,31%
1217;1952;Provence-Alpes-Cote-d'Azur;JEAN;1434;7,92%
1218;1952;Rhône-Alpes;JEAN;3032;9,36%
1219;1953;Alsace;JEAN;1641;13,78%
1220;1953;Aquitaine;JEAN;1749;9,39%
1221;1953;Auvergne;JEAN;1045;10,51%
1222;1953;Basse-Normandie;MICHEL;861;6,51%
1223;1953;Bourgogne;MICHEL;814;6,46%
1224;1953;Bretagne;JEAN;2396;10,57%
1225;1953;Centre;MICHEL;982;6,09%
1226;1953;Champagne-Ardenne;JEAN;1335;11,07%
1227;1953;Corse;JEAN;227;17,21%
1228;1953;Franche-Comté;MICHEL;498;5,96%
1229;1953;Haute-Normandie;ALAIN;782;5,66%
1230;1953;Ile-de-France;PATRICK;4142;6,81%
1231;1953;Languedoc-Roussillion;JEAN;859;7,62%
1232;1953;Limousin;JEAN;579;10,58%
1233;1953;Lorraine;JEAN;1528;7,10%
1234;1953;Midi-Pyrénées;JEAN;1543;9,60%
1235;1953;Nord-Pas-de-Calais;JEAN;2345;6,12%
1236;1953;Outre-mer;JEAN;1784;11,29%
1237;1953;Pays-de-la-Loire;JEAN;2986;11,99%
1238;1953;Picardie;JEAN;809;5,38%
1239;1953;Poitou-Charentes;MICHEL;752;5,51%
1240;1953;Provence-Alpes-Cote-d'Azur;JEAN;1416;7,89%
1241;1953;Rhône-Alpes;JEAN;2959;9,31%
1242;1954;Alsace;JEAN;1404;11,66%
1243;1954;Aquitaine;JEAN;1895;10,22%
1244;1954;Auvergne;JEAN;1040;10,28%
1245;1954;Basse-Normandie;MICHEL;824;6,18%
1246;1954;Bourgogne;MICHEL;771;6,11%
1247;1954;Bretagne;JEAN;2934;12,94%
1248;1954;Centre;JEAN;1122;6,87%
1249;1954;Champagne-Ardenne;JEAN;1508;12,39%
1250;1954;Corse;JEAN;241;18,37%
1251;1954;Franche-Comté;MICHEL;517;6,00%
1252;1954;Haute-Normandie;PATRICK;914;6,36%
1253;1954;Ile-de-France;PATRICK;4279;7,02%
1254;1954;Languedoc-Roussillion;JEAN;780;7,06%
1255;1954;Limousin;JEAN;547;10,08%
1256;1954;Lorraine;JEAN;1660;7,43%
1257;1954;Midi-Pyrénées;JEAN;1756;11,06%
1258;1954;Nord-Pas-de-Calais;PATRICK;2033;5,16%
1259;1954;Outre-mer;JEAN;1480;9,12%
1260;1954;Pays-de-la-Loire;JEAN;3205;12,82%
1261;1954;Picardie;PATRICK;799;5,38%
1262;1954;Poitou-Charentes;PATRICK;733;5,29%
1263;1954;Provence-Alpes-Cote-d'Azur;JEAN;1505;8,37%
1264;1954;Rhône-Alpes;JEAN;2756;8,73%
1265;1955;Alsace;JEAN;1754;14,52%
1266;1955;Aquitaine;JEAN;1471;8,07%
1267;1955;Auvergne;JEAN;1042;10,55%
1268;1955;Basse-Normandie;MICHEL;770;5,90%
1269;1955;Bourgogne;MICHEL;769;6,34%
1270;1955;Bretagne;JEAN;1939;8,71%
1271;1955;Centre;JEAN;1159;7,15%
1272;1955;Champagne-Ardenne;JEAN;1064;9,00%
1273;1955;Corse;JEAN;253;19,39%
1274;1955;Franche-Comté;MICHEL;525;6,12%
1275;1955;Haute-Normandie;PHILIPPE;871;6,15%
1276;1955;Ile-de-France;PHILIPPE;4309;6,94%
1277;1955;Languedoc-Roussillion;MICHEL;605;5,77%
1278;1955;Limousin;JEAN;439;8,49%
1279;1955;Lorraine;MICHEL;1075;4,88%
1280;1955;Midi-Pyrénées;JEAN;1660;10,64%
1281;1955;Nord-Pas-de-Calais;PHILIPPE;1980;5,10%
1282;1955;Outre-mer;JEAN;1285;7,74%
1283;1955;Pays-de-la-Loire;JEAN;3373;13,54%
1284;1955;Picardie;PHILIPPE;858;5,80%
1285;1955;Poitou-Charentes;PATRICK;777;5,65%
1286;1955;Provence-Alpes-Cote-d'Azur;JEAN;1271;7,07%
1287;1955;Rhône-Alpes;MICHEL;1837;5,90%
1288;1956;Alsace;JEAN;1533;12,71%
1289;1956;Aquitaine;JEAN;1307;7,15%
1290;1956;Auvergne;JEAN;1313;13,10%
1291;1956;Basse-Normandie;MICHEL;739;5,83%
1292;1956;Bourgogne;MICHEL;709;5,84%
1293;1956;Bretagne;JEAN;1697;7,53%
1294;1956;Centre;JEAN;1116;6,75%
1295;1956;Champagne-Ardenne;JEAN;773;6,54%
1296;1956;Corse;JEAN;241;17,71%
1297;1956;Franche-Comté;PATRICK;477;5,56%
1298;1956;Haute-Normandie;PHILIPPE;863;6,14%
1299;1956;Ile-de-France;PHILIPPE;4368;6,93%
1300;1956;Languedoc-Roussillion;MICHEL;676;6,46%
1301;1956;Limousin;JEAN;413;7,91%
1302;1956;Lorraine;JEAN;1297;5,83%
1303;1956;Midi-Pyrénées;JEAN;1603;10,39%
1304;1956;Nord-Pas-de-Calais;PATRICK;2024;5,28%
1305;1956;Outre-mer;JEAN;1497;8,82%
1306;1956;Pays-de-la-Loire;JEAN;3361;13,63%
1307;1956;Picardie;PHILIPPE;872;6,02%
1308;1956;Poitou-Charentes;PATRICK;784;5,70%
1309;1956;Provence-Alpes-Cote-d'Azur;JEAN;1341;7,37%
1310;1956;Rhône-Alpes;JEAN;1901;6,06%
1311;1957;Alsace;JEAN;1414;11,51%
1312;1957;Aquitaine;JEAN;1188;6,53%
1313;1957;Auvergne;JEAN;840;8,52%
1314;1957;Basse-Normandie;PATRICK;716;5,58%
1315;1957;Bourgogne;PATRICK;695;5,75%
1316;1957;Bretagne;JEAN;1392;6,17%
1317;1957;Centre;PHILIPPE;1067;6,50%
1318;1957;Champagne-Ardenne;PATRICK;676;5,80%
1319;1957;Corse;JEAN;251;19,13%
1320;1957;Franche-Comté;PHILIPPE;497;5,66%
1321;1957;Haute-Normandie;PHILIPPE;861;6,12%
1322;1957;Ile-de-France;PHILIPPE;4436;6,85%
1323;1957;Languedoc-Roussillion;MICHEL;649;6,16%
1324;1957;Limousin;JEAN;327;6,39%
1325;1957;Lorraine;JEAN;1357;6,08%
1326;1957;Midi-Pyrénées;JEAN;1723;11,25%
1327;1957;Nord-Pas-de-Calais;PHILIPPE;2145;5,63%
1328;1957;Outre-mer;JEAN;1948;11,27%
1329;1957;Pays-de-la-Loire;JEAN;3335;13,35%
1330;1957;Picardie;PHILIPPE;869;6,03%
1331;1957;Poitou-Charentes;PHILIPPE;856;6,28%
1332;1957;Provence-Alpes-Cote-d'Azur;JEAN;1097;5,72%
1333;1957;Rhône-Alpes;JEAN;2019;6,23%
1334;1958;Alsace;JEAN;1319;10,73%
1335;1958;Aquitaine;JEAN;1423;7,93%
1336;1958;Auvergne;MICHEL;546;5,78%
1337;1958;Basse-Normandie;PHILIPPE;830;6,72%
1338;1958;Bourgogne;PATRICK;685;5,77%
1339;1958;Bretagne;MICHEL;1220;5,46%
1340;1958;Centre;PHILIPPE;1061;6,66%
1341;1958;Champagne-Ardenne;PASCAL;702;5,97%
1342;1958;Corse;JEAN;242;19,55%
1343;1958;Franche-Comté;PHILIPPE;502;5,81%
1344;1958;Haute-Normandie;PHILIPPE;857;6,19%
1345;1958;Ile-de-France;PHILIPPE;4659;7,09%
1346;1958;Languedoc-Roussillion;MICHEL;642;6,17%
1347;1958;Limousin;JEAN;332;6,64%
1348;1958;Lorraine;PHILIPPE;1063;4,74%
1349;1958;Midi-Pyrénées;JEAN;1683;11,23%
1350;1958;Nord-Pas-de-Calais;PHILIPPE;2253;5,95%
1351;1958;Outre-mer;JEAN;2073;12,08%
1352;1958;Pays-de-la-Loire;JEAN;3177;12,94%
1353;1958;Picardie;PHILIPPE;916;6,49%
1354;1958;Poitou-Charentes;PHILIPPE;826;6,19%
1355;1958;Provence-Alpes-Cote-d'Azur;JEAN;1125;5,75%
1356;1958;Rhône-Alpes;JEAN;2552;7,97%
1357;1959;Alsace;JEAN;1189;9,73%
1358;1959;Aquitaine;JEAN;1126;6,22%
1359;1959;Auvergne;MICHEL;529;5,46%
1360;1959;Basse-Normandie;PHILIPPE;933;7,41%
1361;1959;Bourgogne;PHILIPPE;698;5,79%
1362;1959;Bretagne;PHILIPPE;1137;5,07%
1363;1959;Centre;PHILIPPE;1115;6,85%
1364;1959;Champagne-Ardenne;PHILIPPE;726;6,21%
1365;1959;Corse;JEAN;235;18,62%
1366;1959;Franche-Comté;PHILIPPE;543;6,24%
1367;1959;Haute-Normandie;PHILIPPE;898;6,26%
1368;1959;Ile-de-France;PHILIPPE;4630;6,78%
1369;1959;Languedoc-Roussillion;MICHEL;591;5,48%
1370;1959;Limousin;JEAN;359;7,36%
1371;1959;Lorraine;PHILIPPE;1044;4,59%
1372;1959;Midi-Pyrénées;JEAN;1494;9,77%
1373;1959;Nord-Pas-de-Calais;PHILIPPE;2336;6,06%
1374;1959;Outre-mer;JEAN;1730;9,89%
1375;1959;Pays-de-la-Loire;JEAN;2547;10,23%
1376;1959;Picardie;PHILIPPE;929;6,44%
1377;1959;Poitou-Charentes;PHILIPPE;940;7,11%
1378;1959;Provence-Alpes-Cote-d'Azur;PATRICK;1065;5,30%
1379;1959;Rhône-Alpes;JEAN;2817;8,37%
1380;1960;Alsace;JEAN;1320;10,79%
1381;1960;Aquitaine;PHILIPPE;1206;6,79%
1382;1960;Auvergne;PHILIPPE;563;5,84%
1383;1960;Basse-Normandie;PHILIPPE;860;7,02%
1384;1960;Bourgogne;PHILIPPE;785;6,69%
1385;1960;Bretagne;PHILIPPE;1341;6,11%
1386;1960;Centre;PHILIPPE;1119;7,10%
1387;1960;Champagne-Ardenne;PASCAL;739;6,32%
1388;1960;Corse;JEAN;207;17,07%
1389;1960;Franche-Comté;PHILIPPE;568;6,65%
1390;1960;Haute-Normandie;PASCAL;948;6,77%
1391;1960;Ile-de-France;PHILIPPE;4606;6,68%
1392;1960;Languedoc-Roussillion;MICHEL;566;5,31%
1393;1960;Limousin;PHILIPPE;290;6,07%
1394;1960;Lorraine;PHILIPPE;1204;5,30%
1395;1960;Midi-Pyrénées;JEAN;1067;7,01%
1396;1960;Nord-Pas-de-Calais;PHILIPPE;2533;6,67%
1397;1960;Outre-mer;JEAN;1812;9,95%
1398;1960;Pays-de-la-Loire;JEAN;2328;9,55%
1399;1960;Picardie;PHILIPPE;959;6,80%
1400;1960;Poitou-Charentes;PHILIPPE;924;7,25%
1401;1960;Provence-Alpes-Cote-d'Azur;PATRICK;1033;5,17%
1402;1960;Rhône-Alpes;JEAN;2075;6,28%
1403;1961;Alsace;JEAN;978;7,70%
1404;1961;Aquitaine;PHILIPPE;1158;6,50%
1405;1961;Auvergne;PHILIPPE;580;5,96%
1406;1961;Basse-Normandie;PHILIPPE;870;7,05%
1407;1961;Bourgogne;PHILIPPE;813;6,86%
1408;1961;Bretagne;PHILIPPE;1246;5,62%
1409;1961;Centre;PHILIPPE;1078;6,88%
1410;1961;Champagne-Ardenne;PASCAL;794;6,71%
1411;1961;Corse;JEAN;220;16,88%
1412;1961;Franche-Comté;PHILIPPE;573;6,46%
1413;1961;Haute-Normandie;PASCAL;1051;7,38%
1414;1961;Ile-de-France;PHILIPPE;4431;6,30%
1415;1961;Languedoc-Roussillion;JEAN;688;6,25%
1416;1961;Limousin;JEAN;323;6,51%
1417;1961;Lorraine;PASCAL;1277;5,42%
1418;1961;Midi-Pyrénées;JEAN;988;6,39%
1419;1961;Nord-Pas-de-Calais;PHILIPPE;2544;6,61%
1420;1961;Outre-mer;JEAN;2001;11,15%
1421;1961;Pays-de-la-Loire;JEAN;2265;9,19%
1422;1961;Picardie;PASCAL;920;6,38%
1423;1961;Poitou-Charentes;PHILIPPE;975;7,46%
1424;1961;Provence-Alpes-Cote-d'Azur;PHILIPPE;1063;5,00%
1425;1961;Rhône-Alpes;PHILIPPE;1899;5,58%
1426;1962;Alsace;JEAN;1142;9,14%
1427;1962;Aquitaine;PHILIPPE;1200;6,65%
1428;1962;Auvergne;PHILIPPE;578;6,07%
1429;1962;Basse-Normandie;PHILIPPE;796;6,66%
1430;1962;Bourgogne;PASCAL;785;6,65%
1431;1962;Bretagne;PHILIPPE;1366;6,25%
1432;1962;Centre;PASCAL;1132;7,35%
1433;1962;Champagne-Ardenne;PASCAL;758;6,55%
1434;1962;Corse;JEAN;173;13,65%
1435;1962;Franche-Comté;PHILIPPE;601;6,95%
1436;1962;Haute-Normandie;PASCAL;1090;7,84%
1437;1962;Ile-de-France;PHILIPPE;4455;6,35%
1438;1962;Languedoc-Roussillion;PHILIPPE;619;5,51%
1439;1962;Limousin;PHILIPPE;288;6,13%
1440;1962;Lorraine;PASCAL;1236;5,37%
1441;1962;Midi-Pyrénées;PHILIPPE;1001;6,44%
1442;1962;Nord-Pas-de-Calais;PHILIPPE;2296;6,16%
1443;1962;Outre-mer;JEAN;1950;10,44%
1444;1962;Pays-de-la-Loire;JEAN;2440;9,98%
1445;1962;Picardie;PASCAL;971;6,90%
1446;1962;Poitou-Charentes;PHILIPPE;885;6,90%
1447;1962;Provence-Alpes-Cote-d'Azur;PHILIPPE;1142;5,18%
1448;1962;Rhône-Alpes;PHILIPPE;1966;5,74%
1449;1963;Alsace;JEAN;1055;8,13%
1450;1963;Aquitaine;PHILIPPE;1275;6,76%
1451;1963;Auvergne;PHILIPPE;645;6,53%
1452;1963;Basse-Normandie;PHILIPPE;814;6,61%
1453;1963;Bourgogne;PHILIPPE;823;6,67%
1454;1963;Bretagne;PHILIPPE;1336;6,02%
1455;1963;Centre;PASCAL;1098;6,81%
1456;1963;Champagne-Ardenne;PHILIPPE;719;5,92%
1457;1963;Corse;JEAN;193;15,02%
1458;1963;Franche-Comté;PHILIPPE;587;6,48%
1459;1963;Haute-Normandie;PASCAL;1041;7,14%
1460;1963;Ile-de-France;PHILIPPE;4455;6,05%
1461;1963;Languedoc-Roussillion;PHILIPPE;684;5,61%
1462;1963;Limousin;PHILIPPE;335;6,95%
1463;1963;Lorraine;PASCAL;1272;5,41%
1464;1963;Midi-Pyrénées;PHILIPPE;1056;6,53%
1465;1963;Nord-Pas-de-Calais;PHILIPPE;2471;6,39%
1466;1963;Outre-mer;JEAN;1816;9,60%
1467;1963;Pays-de-la-Loire;JEAN;2226;8,91%
1468;1963;Picardie;PASCAL;927;6,25%
1469;1963;Poitou-Charentes;PHILIPPE;911;7,00%
1470;1963;Provence-Alpes-Cote-d'Azur;PHILIPPE;1297;5,51%
1471;1963;Rhône-Alpes;PHILIPPE;2248;6,17%
1472;1964;Alsace;JEAN;757;5,71%
1473;1964;Aquitaine;PHILIPPE;1277;6,67%
1474;1964;Auvergne;PHILIPPE;707;7,00%
1475;1964;Basse-Normandie;PHILIPPE;795;6,54%
1476;1964;Bourgogne;PHILIPPE;864;6,95%
1477;1964;Bretagne;PHILIPPE;1465;6,48%
1478;1964;Centre;THIERRY;1127;6,99%
1479;1964;Champagne-Ardenne;THIERRY;831;6,92%
1480;1964;Corse;JEAN;178;13,01%
1481;1964;Franche-Comté;PHILIPPE;632;6,79%
1482;1964;Haute-Normandie;THIERRY;886;6,11%
1483;1964;Ile-de-France;THIERRY;4503;6,01%
1484;1964;Languedoc-Roussillion;THIERRY;763;6,12%
1485;1964;Limousin;PHILIPPE;363;7,36%
1486;1964;Lorraine;JEAN;1292;5,53%
1487;1964;Midi-Pyrénées;THIERRY;1127;6,95%
1488;1964;Nord-Pas-de-Calais;PHILIPPE;2313;6,04%
1489;1964;Outre-mer;JEAN;2016;10,72%
1490;1964;Pays-de-la-Loire;JEAN;2153;8,46%
1491;1964;Picardie;THIERRY;968;6,49%
1492;1964;Poitou-Charentes;THIERRY;923;7,11%
1493;1964;Provence-Alpes-Cote-d'Azur;THIERRY;1465;5,95%
1494;1964;Rhône-Alpes;PHILIPPE;2268;6,08%
1495;1965;Alsace;THIERRY;756;5,86%
1496;1965;Aquitaine;THIERRY;1207;6,51%
1497;1965;Auvergne;THIERRY;680;6,98%
1498;1965;Basse-Normandie;PHILIPPE;706;5,81%
1499;1965;Bourgogne;PHILIPPE;810;6,73%
1500;1965;Bretagne;PHILIPPE;1359;6,15%
1501;1965;Centre;THIERRY;1071;6,72%
1502;1965;Champagne-Ardenne;THIERRY;801;6,64%
1503;1965;Corse;JEAN;157;11,91%
1504;1965;Franche-Comté;PHILIPPE;564;6,11%
1505;1965;Haute-Normandie;THIERRY;898;6,22%
1506;1965;Ile-de-France;PHILIPPE;4002;5,35%
1507;1965;Languedoc-Roussillion;PHILIPPE;708;5,84%
1508;1965;Limousin;PHILIPPE;314;6,76%
1509;1965;Lorraine;THIERRY;1198;5,33%
1510;1965;Midi-Pyrénées;PHILIPPE;1072;6,81%
1511;1965;Nord-Pas-de-Calais;PHILIPPE;2047;5,41%
1512;1965;Outre-mer;JEAN;1988;10,45%
1513;1965;Pays-de-la-Loire;PHILIPPE;1492;6,06%
1514;1965;Picardie;THIERRY;953;6,49%
1515;1965;Poitou-Charentes;THIERRY;945;7,52%
1516;1965;Provence-Alpes-Cote-d'Azur;THIERRY;1339;5,43%
1517;1965;Rhône-Alpes;PHILIPPE;2343;6,23%
1518;1966;Alsace;CHRISTOPHE;680;5,46%
1519;1966;Aquitaine;THIERRY;1080;5,82%
1520;1966;Auvergne;PHILIPPE;653;6,71%
1521;1966;Basse-Normandie;CHRISTOPHE;746;6,28%
1522;1966;Bourgogne;PHILIPPE;728;6,01%
1523;1966;Bretagne;PHILIPPE;1308;6,03%
1524;1966;Centre;CHRISTOPHE;1077;6,62%
1525;1966;Champagne-Ardenne;CHRISTOPHE;675;5,70%
1526;1966;Corse;JEAN;176;12,68%
1527;1966;Franche-Comté;CHRISTOPHE;631;7,14%
1528;1966;Haute-Normandie;CHRISTOPHE;846;5,88%
1529;1966;Ile-de-France;PHILIPPE;3630;4,85%
1530;1966;Languedoc-Roussillion;PHILIPPE;675;5,51%
1531;1966;Limousin;PHILIPPE;314;6,73%
1532;1966;Lorraine;PHILIPPE;1007;4,64%
1533;1966;Midi-Pyrénées;PHILIPPE;1106;7,15%
1534;1966;Nord-Pas-de-Calais;CHRISTOPHE;2029;5,42%
1535;1966;Outre-mer;JEAN;1811;9,64%
1536;1966;Pays-de-la-Loire;JEAN;1666;6,78%
1537;1966;Picardie;CHRISTOPHE;847;5,71%
1538;1966;Poitou-Charentes;CHRISTOPHE;850;6,74%
1539;1966;Provence-Alpes-Cote-d'Azur;PHILIPPE;1343;5,33%
1540;1966;Rhône-Alpes;PHILIPPE;2108;5,62%
1541;1967;Alsace;CHRISTOPHE;720;6,05%
1542;1967;Aquitaine;PHILIPPE;961;5,37%
1543;1967;Auvergne;PHILIPPE;561;5,90%
1544;1967;Basse-Normandie;CHRISTOPHE;729;6,40%
1545;1967;Bourgogne;CHRISTOPHE;741;6,33%
1546;1967;Bretagne;PHILIPPE;1203;5,67%
1547;1967;Centre;CHRISTOPHE;1200;7,59%
1548;1967;Champagne-Ardenne;CHRISTOPHE;696;6,03%
1549;1967;Corse;JEAN;174;12,61%
1550;1967;Franche-Comté;CHRISTOPHE;571;6,64%
